game_count,related_tags,related_tags_url,short_text,title,url
297 ,2D||Horror||Action||Pixel Art||Platformer||Role Playing,https://www.itch.io/games/tag-2d/tag-vampire||https://www.itch.io/games/tag-horror/tag-vampire||https://www.itch.io/games/genre-action/tag-vampire||https://www.itch.io/games/tag-pixel-art/tag-vampire||https://www.itch.io/games/genre-platformer/tag-vampire||https://www.itch.io/games/genre-rpg/tag-vampire,,Vampire,https://www.itch.io/games/tag-vampire
531 ,Fantasy||2D||Role Playing||Adventure||Action||Singleplayer,https://www.itch.io/games/tag-dragons/tag-fantasy||https://www.itch.io/games/tag-2d/tag-dragons||https://www.itch.io/games/genre-rpg/tag-dragons||https://www.itch.io/games/genre-adventure/tag-dragons||https://www.itch.io/games/genre-action/tag-dragons||https://www.itch.io/games/tag-dragons/tag-singleplayer,Mythical creatures with magic powers that can sometimes breath fire.,Dragons,https://www.itch.io/games/tag-dragons
953 ,2D||Platformer||Space||Physics||Action||Singleplayer,https://www.itch.io/games/tag-2d/tag-gravity||https://www.itch.io/games/genre-platformer/tag-gravity||https://www.itch.io/games/tag-gravity/tag-space||https://www.itch.io/games/tag-gravity/tag-physics||https://www.itch.io/games/genre-action/tag-gravity||https://www.itch.io/games/tag-gravity/tag-singleplayer,,Gravity,https://www.itch.io/games/tag-gravity
438 ,Action||2D||Horror||Shooter||Gore||Pixel Art,https://www.itch.io/games/genre-action/tag-violent||https://www.itch.io/games/tag-2d/tag-violent||https://www.itch.io/games/tag-horror/tag-violent||https://www.itch.io/games/genre-shooter/tag-violent||https://www.itch.io/games/tag-gore/tag-violent||https://www.itch.io/games/tag-pixel-art/tag-violent,,Violent,https://www.itch.io/games/tag-violent
363 ,2D||Singleplayer||Pixel Art||Action||Platformer||Adventure,https://www.itch.io/games/tag-2d/tag-drm-free||https://www.itch.io/games/tag-drm-free/tag-singleplayer||https://www.itch.io/games/tag-drm-free/tag-pixel-art||https://www.itch.io/games/genre-action/tag-drm-free||https://www.itch.io/games/genre-platformer/tag-drm-free||https://www.itch.io/games/genre-adventure/tag-drm-free,Projects that don't use any digital rights management.,DRM Free,https://www.itch.io/games/tag-drm-free
549 ,2D||Adventure||Singleplayer||Puzzle||Pixel Art||Platformer,https://www.itch.io/games/tag-2d/tag-secrets||https://www.itch.io/games/genre-adventure/tag-secrets||https://www.itch.io/games/tag-secrets/tag-singleplayer||https://www.itch.io/games/genre-puzzle/tag-secrets||https://www.itch.io/games/tag-pixel-art/tag-secrets||https://www.itch.io/games/genre-platformer/tag-secrets,,secrets,https://www.itch.io/games/tag-secrets
446 ,2D||Platformer||Pixel Art||Other||Experimental||Puzzle,https://www.itch.io/games/tag-2d/tag-glitch||https://www.itch.io/games/genre-platformer/tag-glitch||https://www.itch.io/games/tag-glitch/tag-pixel-art||https://www.itch.io/games/genre-other/tag-glitch||https://www.itch.io/games/tag-experimental/tag-glitch||https://www.itch.io/games/genre-puzzle/tag-glitch,,glitch,https://www.itch.io/games/tag-glitch
615 ,Pixel Art||2D||Retro||Adventure||Action||Singleplayer,https://www.itch.io/games/tag-lo-fi/tag-pixel-art||https://www.itch.io/games/tag-2d/tag-lo-fi||https://www.itch.io/games/tag-lo-fi/tag-retro||https://www.itch.io/games/genre-adventure/tag-lo-fi||https://www.itch.io/games/genre-action/tag-lo-fi||https://www.itch.io/games/tag-lo-fi/tag-singleplayer,,Lo-fi,https://www.itch.io/games/tag-lo-fi
498 ,Adventure||2D||Surreal||Other||Singleplayer||Pixel Art,https://www.itch.io/games/genre-adventure/tag-dreams||https://www.itch.io/games/tag-2d/tag-dreams||https://www.itch.io/games/tag-dreams/tag-surreal||https://www.itch.io/games/genre-other/tag-dreams||https://www.itch.io/games/tag-dreams/tag-singleplayer||https://www.itch.io/games/tag-dreams/tag-pixel-art,,Dreams,https://www.itch.io/games/tag-dreams
496 ,Horror||Mystery||Adventure||Dark||Singleplayer||Atmospheric,https://www.itch.io/games/tag-horror/tag-suspense||https://www.itch.io/games/tag-mystery/tag-suspense||https://www.itch.io/games/genre-adventure/tag-suspense||https://www.itch.io/games/tag-dark/tag-suspense||https://www.itch.io/games/tag-singleplayer/tag-suspense||https://www.itch.io/games/tag-atmospheric/tag-suspense,,suspense,https://www.itch.io/games/tag-suspense
152 ,2D||Singleplayer||Other||Short||Interactive Fiction||Experimental,https://www.itch.io/games/tag-2d/tag-mental-health||https://www.itch.io/games/tag-mental-health/tag-singleplayer||https://www.itch.io/games/genre-other/tag-mental-health||https://www.itch.io/games/tag-mental-health/tag-short||https://www.itch.io/games/tag-interactive-fiction/tag-mental-health||https://www.itch.io/games/tag-experimental/tag-mental-health,,Mental Health,https://www.itch.io/games/tag-mental-health
186 ,2D||Role Playing||Adventure||Pixel Art||Singleplayer||Action,https://www.itch.io/games/tag-2d/tag-kickstarter||https://www.itch.io/games/genre-rpg/tag-kickstarter||https://www.itch.io/games/genre-adventure/tag-kickstarter||https://www.itch.io/games/tag-kickstarter/tag-pixel-art||https://www.itch.io/games/tag-kickstarter/tag-singleplayer||https://www.itch.io/games/genre-action/tag-kickstarter,"An American-based, globally-available crowdshare service, ",Kickstarter,https://www.itch.io/games/tag-kickstarter
1609 ,Puzzle||2D||3D||Adventure||Singleplayer||Action,https://www.itch.io/games/genre-puzzle/tag-maze||https://www.itch.io/games/tag-2d/tag-maze||https://www.itch.io/games/tag-3d/tag-maze||https://www.itch.io/games/genre-adventure/tag-maze||https://www.itch.io/games/tag-maze/tag-singleplayer||https://www.itch.io/games/genre-action/tag-maze,,maze,https://www.itch.io/games/tag-maze
245 ,Visual Novel||renpy||Anime||Story Rich||Short||Female Protagonist,https://www.itch.io/games/genre-visual-novel/tag-kinetic-novel||https://www.itch.io/games/tag-kinetic-novel/tag-renpy||https://www.itch.io/games/tag-anime/tag-kinetic-novel||https://www.itch.io/games/tag-kinetic-novel/tag-story-rich||https://www.itch.io/games/tag-kinetic-novel/tag-short||https://www.itch.io/games/tag-female-protagonist/tag-kinetic-novel,An alternate spin on the ,Kinetic Novel,https://www.itch.io/games/tag-kinetic-novel
878 ,Action||3D||Simulation||Space||Arcade||2D,https://www.itch.io/games/genre-action/tag-flight||https://www.itch.io/games/tag-3d/tag-flight||https://www.itch.io/games/genre-simulation/tag-flight||https://www.itch.io/games/tag-flight/tag-space||https://www.itch.io/games/tag-arcade/tag-flight||https://www.itch.io/games/tag-2d/tag-flight,,Flight,https://www.itch.io/games/tag-flight
319 ,Visual Novel||LGBT||Female Protagonist||Romance||Lesbian||Anime,https://www.itch.io/games/genre-visual-novel/tag-yuri||https://www.itch.io/games/tag-lgbt/tag-yuri||https://www.itch.io/games/tag-female-protagonist/tag-yuri||https://www.itch.io/games/tag-romance/tag-yuri||https://www.itch.io/games/tag-lesbian/tag-yuri||https://www.itch.io/games/tag-anime/tag-yuri,"Contains lesbian characters or plot lines, typically influenced by Japanese media and containing an anime style.",Yuri,https://www.itch.io/games/tag-yuri
1056 ,2D||Pixel Art||Platformer||Action||Singleplayer||Adventure,https://www.itch.io/games/tag-2d/tag-construct-2||https://www.itch.io/games/tag-construct-2/tag-pixel-art||https://www.itch.io/games/genre-platformer/tag-construct-2||https://www.itch.io/games/genre-action/tag-construct-2||https://www.itch.io/games/tag-construct-2/tag-singleplayer||https://www.itch.io/games/genre-adventure/tag-construct-2,,Construct 2,https://www.itch.io/games/tag-construct-2
1214 ,2D||Action||Arcade||Pixel Art||Singleplayer||Casual,https://www.itch.io/games/tag-2d/tag-one-button||https://www.itch.io/games/genre-action/tag-one-button||https://www.itch.io/games/tag-arcade/tag-one-button||https://www.itch.io/games/tag-one-button/tag-pixel-art||https://www.itch.io/games/tag-one-button/tag-singleplayer||https://www.itch.io/games/tag-casual/tag-one-button,Only requires a single button (commonly the left mouse button or a single key on the keyboard) to operate the game's controls or interact with it.,one-button,https://www.itch.io/games/tag-one-button
822 ,Action||2D||Fighting||Pixel Art||Arcade||Singleplayer,https://www.itch.io/games/genre-action/tag-beat-em-up||https://www.itch.io/games/tag-2d/tag-beat-em-up||https://www.itch.io/games/tag-beat-em-up/tag-fighting||https://www.itch.io/games/tag-beat-em-up/tag-pixel-art||https://www.itch.io/games/tag-arcade/tag-beat-em-up||https://www.itch.io/games/tag-beat-em-up/tag-singleplayer,,Beat 'em up,https://www.itch.io/games/tag-beat-em-up
921 ,Action||Arcade||2D||Shooter||Pixel Art||Singleplayer,https://www.itch.io/games/genre-action/tag-score-attack||https://www.itch.io/games/tag-arcade/tag-score-attack||https://www.itch.io/games/tag-2d/tag-score-attack||https://www.itch.io/games/genre-shooter/tag-score-attack||https://www.itch.io/games/tag-pixel-art/tag-score-attack||https://www.itch.io/games/tag-score-attack/tag-singleplayer,,Score Attack,https://www.itch.io/games/tag-score-attack
566 ,Role Playing||Strategy||2D||Fantasy||Tactical RPG||Pixel Art,https://www.itch.io/games/genre-rpg/tag-strategy-rpg||https://www.itch.io/games/genre-strategy/tag-strategy-rpg||https://www.itch.io/games/tag-2d/tag-strategy-rpg||https://www.itch.io/games/tag-fantasy/tag-strategy-rpg||https://www.itch.io/games/tag-strategy-rpg/tag-tactical-rpg||https://www.itch.io/games/tag-pixel-art/tag-strategy-rpg,,Strategy RPG,https://www.itch.io/games/tag-strategy-rpg
841 ,Action||2D||Arcade||Shooter||Singleplayer||Retro,https://www.itch.io/games/genre-action/tag-neon||https://www.itch.io/games/tag-2d/tag-neon||https://www.itch.io/games/tag-arcade/tag-neon||https://www.itch.io/games/genre-shooter/tag-neon||https://www.itch.io/games/tag-neon/tag-singleplayer||https://www.itch.io/games/tag-neon/tag-retro,,Neon,https://www.itch.io/games/tag-neon
473 ,Action||Horror||2D||Shooter||Violent||Singleplayer,https://www.itch.io/games/genre-action/tag-gore||https://www.itch.io/games/tag-gore/tag-horror||https://www.itch.io/games/tag-2d/tag-gore||https://www.itch.io/games/genre-shooter/tag-gore||https://www.itch.io/games/tag-gore/tag-violent||https://www.itch.io/games/tag-gore/tag-singleplayer,,Gore,https://www.itch.io/games/tag-gore
2890 ,Pixel Art||2D||Action||Platformer||Puzzle||Singleplayer,https://www.itch.io/games/tag-ludum-dare/tag-pixel-art||https://www.itch.io/games/tag-2d/tag-ludum-dare||https://www.itch.io/games/genre-action/tag-ludum-dare||https://www.itch.io/games/genre-platformer/tag-ludum-dare||https://www.itch.io/games/genre-puzzle/tag-ludum-dare||https://www.itch.io/games/tag-ludum-dare/tag-singleplayer,Ludum Dare is a 48  and 72 hour game making competition globally hosted over the internet.,Ludum Dare,https://www.itch.io/games/tag-ludum-dare
791 ,Strategy||2D||Turn-based||Singleplayer||Action||Turn-based Strategy,https://www.itch.io/games/genre-strategy/tag-tactical||https://www.itch.io/games/tag-2d/tag-tactical||https://www.itch.io/games/tag-tactical/tag-turn-based||https://www.itch.io/games/tag-singleplayer/tag-tactical||https://www.itch.io/games/genre-action/tag-tactical||https://www.itch.io/games/tag-tactical/tag-turn-based-strategy,,Tactical,https://www.itch.io/games/tag-tactical
727 ,Action||2D||Pixel Art||Singleplayer||Action-Adventure||3D,https://www.itch.io/games/genre-action/tag-hack-and-slash||https://www.itch.io/games/tag-2d/tag-hack-and-slash||https://www.itch.io/games/tag-hack-and-slash/tag-pixel-art||https://www.itch.io/games/tag-hack-and-slash/tag-singleplayer||https://www.itch.io/games/tag-action-adventure/tag-hack-and-slash||https://www.itch.io/games/tag-3d/tag-hack-and-slash,A style of game where the player typically controls one character that can use various melee or ranged weapons to defeat enemies. Typically uses an overhead perspective.,Hack and Slash,https://www.itch.io/games/tag-hack-and-slash
419 ,Adventure||Visual Novel||Story Rich||2D||Singleplayer||Female Protagonist,https://www.itch.io/games/genre-adventure/tag-voice-acting||https://www.itch.io/games/genre-visual-novel/tag-voice-acting||https://www.itch.io/games/tag-story-rich/tag-voice-acting||https://www.itch.io/games/tag-2d/tag-voice-acting||https://www.itch.io/games/tag-singleplayer/tag-voice-acting||https://www.itch.io/games/tag-female-protagonist/tag-voice-acting,Games and other work with voice acting includes vocal performances of a character's or narrator's written dialogue. This is usually done to help immerse audiences and enhance the quality of the written text.,Voice Acting,https://www.itch.io/games/tag-voice-acting
551 ,Simulation||2D||Pixel Art||Singleplayer||3D||Role Playing,https://www.itch.io/games/genre-simulation/tag-farming||https://www.itch.io/games/tag-2d/tag-farming||https://www.itch.io/games/tag-farming/tag-pixel-art||https://www.itch.io/games/tag-farming/tag-singleplayer||https://www.itch.io/games/tag-3d/tag-farming||https://www.itch.io/games/genre-rpg/tag-farming,"The act of operating, maintaining, and growing a farm, which provide either story backdrops or direct mechanical influences for interactive works in this genre.",Farming,https://www.itch.io/games/tag-farming
425 ,2D||Adventure||Pixel Art||Platformer||Singleplayer||3D,https://www.itch.io/games/tag-2d/tag-forest||https://www.itch.io/games/genre-adventure/tag-forest||https://www.itch.io/games/tag-forest/tag-pixel-art||https://www.itch.io/games/genre-platformer/tag-forest||https://www.itch.io/games/tag-forest/tag-singleplayer||https://www.itch.io/games/tag-3d/tag-forest,An environment with thick foliage typically with a wide range of plant and animal life.,Forest,https://www.itch.io/games/tag-forest
1541 ,2D||Other||Simulation||Pixel Art||Casual||Singleplayer,https://www.itch.io/games/tag-2d/tag-clicker||https://www.itch.io/games/genre-other/tag-clicker||https://www.itch.io/games/genre-simulation/tag-clicker||https://www.itch.io/games/tag-clicker/tag-pixel-art||https://www.itch.io/games/tag-casual/tag-clicker||https://www.itch.io/games/tag-clicker/tag-singleplayer,,clicker,https://www.itch.io/games/tag-clicker
1221 ,2D||Pixel Art||Action||Puzzle||Platformer||Singleplayer,https://www.itch.io/games/tag-2d/tag-love2d||https://www.itch.io/games/tag-love2d/tag-pixel-art||https://www.itch.io/games/genre-action/tag-love2d||https://www.itch.io/games/genre-puzzle/tag-love2d||https://www.itch.io/games/genre-platformer/tag-love2d||https://www.itch.io/games/tag-love2d/tag-singleplayer,Games using the engine ,LÖVE,https://www.itch.io/games/tag-love2d
830 ,Puzzle||Horror||3D||Adventure||Singleplayer||2D,https://www.itch.io/games/genre-puzzle/tag-escape-game||https://www.itch.io/games/tag-escape-game/tag-horror||https://www.itch.io/games/tag-3d/tag-escape-game||https://www.itch.io/games/genre-adventure/tag-escape-game||https://www.itch.io/games/tag-escape-game/tag-singleplayer||https://www.itch.io/games/tag-2d/tag-escape-game,Games where you must escape the room or environment to win,Escape Game,https://www.itch.io/games/tag-escape-game
242 ,Role Playing||Fantasy||Narrative||Multiplayer||Horror||Mechs,https://www.itch.io/physical-games/genre-rpg/tag-gmless||https://www.itch.io/physical-games/tag-fantasy/tag-gmless||https://www.itch.io/physical-games/tag-gmless/tag-narrative||https://www.itch.io/physical-games/tag-gmless/tag-multiplayer||https://www.itch.io/physical-games/tag-gmless/tag-horror||https://www.itch.io/physical-games/tag-gmless/tag-mechs,Tabletop games that don't require a gamemaster to play.,GM-Less,https://www.itch.io/physical-games/tag-gmless
1176 ,Horror||Spooky||Adventure||2D||Pixel Art||Singleplayer,https://www.itch.io/games/tag-halloween/tag-horror||https://www.itch.io/games/tag-halloween/tag-spooky||https://www.itch.io/games/genre-adventure/tag-halloween||https://www.itch.io/games/tag-2d/tag-halloween||https://www.itch.io/games/tag-halloween/tag-pixel-art||https://www.itch.io/games/tag-halloween/tag-singleplayer,"An international holiday celebrated on October 31st, some particularly common motifs of Halloween-themed works include costumes, horror, and magic or supernatural beings.",Halloween,https://www.itch.io/games/tag-halloween
518 ,Strategy||Simulation||2D||3D||Pixel Art||Management,https://www.itch.io/games/genre-strategy/tag-city-builder||https://www.itch.io/games/genre-simulation/tag-city-builder||https://www.itch.io/games/tag-2d/tag-city-builder||https://www.itch.io/games/tag-3d/tag-city-builder||https://www.itch.io/games/tag-city-builder/tag-pixel-art||https://www.itch.io/games/tag-city-builder/tag-management,,City Builder,https://www.itch.io/games/tag-city-builder
2063 ,2D||Platformer||Runner||Action||Endless||Pixel Art,https://www.itch.io/games/tag-2d/tag-infinite-runner||https://www.itch.io/games/genre-platformer/tag-infinite-runner||https://www.itch.io/games/tag-infinite-runner/tag-runner||https://www.itch.io/games/genre-action/tag-infinite-runner||https://www.itch.io/games/tag-endless/tag-infinite-runner||https://www.itch.io/games/tag-infinite-runner/tag-pixel-art,,infinite-runner,https://www.itch.io/games/tag-infinite-runner
951 ,Pixel Art||Retro||2D||8-Bit||Platformer||Arcade,https://www.itch.io/games/tag-chiptune/tag-pixel-art||https://www.itch.io/games/tag-chiptune/tag-retro||https://www.itch.io/games/tag-2d/tag-chiptune||https://www.itch.io/games/tag-8-bit/tag-chiptune||https://www.itch.io/games/genre-platformer/tag-chiptune||https://www.itch.io/games/tag-arcade/tag-chiptune,,chiptune,https://www.itch.io/games/tag-chiptune
1628 ,Puzzle||Pixel Art||2D||Singleplayer||Difficult||Top-Down,https://www.itch.io/games/genre-puzzle/tag-blocks||https://www.itch.io/games/tag-blocks/tag-pixel-art||https://www.itch.io/games/tag-2d/tag-blocks||https://www.itch.io/games/tag-blocks/tag-singleplayer||https://www.itch.io/games/tag-blocks/tag-difficult||https://www.itch.io/games/tag-blocks/tag-top-down,,blocks,https://www.itch.io/games/tag-blocks
581 ,Mystery||Adventure||Visual Novel||Puzzle||2D||Point & Click,https://www.itch.io/games/tag-detective/tag-mystery||https://www.itch.io/games/genre-adventure/tag-detective||https://www.itch.io/games/genre-visual-novel/tag-detective||https://www.itch.io/games/genre-puzzle/tag-detective||https://www.itch.io/games/tag-2d/tag-detective||https://www.itch.io/games/tag-detective/tag-point-and-click,Use skills of observation and intelligence to figure out clues to a bigger picture or mystery.,Detective,https://www.itch.io/games/tag-detective
945 ,Adventure||2D||Pixel Art||Top-Down||Role Playing||Singleplayer,https://www.itch.io/games/genre-adventure/tag-top-down-adventure||https://www.itch.io/games/tag-2d/tag-top-down-adventure||https://www.itch.io/games/tag-pixel-art/tag-top-down-adventure||https://www.itch.io/games/tag-top-down/tag-top-down-adventure||https://www.itch.io/games/genre-rpg/tag-top-down-adventure||https://www.itch.io/games/tag-singleplayer/tag-top-down-adventure,Adventure games where your perspective is from above,Top Down Adventure,https://www.itch.io/games/tag-top-down-adventure
685 ,Fantasy||Role Playing||2D||Horror||Adventure||Pixel Art,https://www.itch.io/games/tag-dark-fantasy/tag-fantasy||https://www.itch.io/games/genre-rpg/tag-dark-fantasy||https://www.itch.io/games/tag-2d/tag-dark-fantasy||https://www.itch.io/games/tag-dark-fantasy/tag-horror||https://www.itch.io/games/genre-adventure/tag-dark-fantasy||https://www.itch.io/games/tag-dark-fantasy/tag-pixel-art,,Dark Fantasy,https://www.itch.io/games/tag-dark-fantasy
796 ,Racing||Action||3D||Arcade||Simulation||Singleplayer,https://www.itch.io/games/tag-driving/tag-racing||https://www.itch.io/games/genre-action/tag-driving||https://www.itch.io/games/tag-3d/tag-driving||https://www.itch.io/games/tag-arcade/tag-driving||https://www.itch.io/games/genre-simulation/tag-driving||https://www.itch.io/games/tag-driving/tag-singleplayer,,Driving,https://www.itch.io/games/tag-driving
44 ,zine||Erotic||2D||LGBT||Sci-fi||Romance,https://www.itch.io/games/tag-comics/tag-zine||https://www.itch.io/games/tag-comics/tag-erotic||https://www.itch.io/games/tag-2d/tag-comics||https://www.itch.io/games/tag-comics/tag-lgbt||https://www.itch.io/games/tag-comics/tag-science-fiction||https://www.itch.io/games/tag-comics/tag-romance,Related to the style of comics,Comics,https://www.itch.io/games/tag-comics
654 ,Survival||2D||Adventure||Role Playing||Pixel Art||Simulation,https://www.itch.io/games/tag-crafting/tag-survival||https://www.itch.io/games/tag-2d/tag-crafting||https://www.itch.io/games/genre-adventure/tag-crafting||https://www.itch.io/games/genre-rpg/tag-crafting||https://www.itch.io/games/tag-crafting/tag-pixel-art||https://www.itch.io/games/genre-simulation/tag-crafting,Items you collect can be constructed from other items or by collecting resources in game. Typically you'll use various recipes combined with the ingredients you find to make new items.,Crafting,https://www.itch.io/games/tag-crafting
1988 ,2D||Pixel Art||Platformer||Singleplayer||Adventure||Unity,https://www.itch.io/games/tag-2d/tag-my-first-game-jam||https://www.itch.io/games/tag-my-first-game-jam/tag-pixel-art||https://www.itch.io/games/genre-platformer/tag-my-first-game-jam||https://www.itch.io/games/tag-my-first-game-jam/tag-singleplayer||https://www.itch.io/games/genre-adventure/tag-my-first-game-jam||https://www.itch.io/games/tag-my-first-game-jam/tag-unity,My First Game Jam is an online jam focused on you creating your first game with tools you've always wanted to learn. It's for people of all skill levels to learn something new! Absolute beginners encouraged to join.,My First Game Jam,https://www.itch.io/games/tag-my-first-game-jam
175 ,LGBT||Queer||Visual Novel||Romance||Transgender||Role Playing,https://www.itch.io/games/tag-lgbt/tag-lgbtqia||https://www.itch.io/games/tag-lgbtqia/tag-queer||https://www.itch.io/games/genre-visual-novel/tag-lgbtqia||https://www.itch.io/games/tag-lgbtqia/tag-romance||https://www.itch.io/games/tag-lgbtqia/tag-transgender||https://www.itch.io/games/genre-rpg/tag-lgbtqia,"Contains lesbian, gay, bisexual, and/or transgender characters or plot lines. Expanded to include queer, intersex and agender identities.",LGBTQIA,https://www.itch.io/games/tag-lgbtqia
790 ,Pixel Art||2D||Retro||Bitsy||Adventure||Other,https://www.itch.io/games/tag-1-bit/tag-pixel-art||https://www.itch.io/games/tag-1-bit/tag-2d||https://www.itch.io/games/tag-1-bit/tag-retro||https://www.itch.io/games/tag-1-bit/tag-bitsy||https://www.itch.io/games/genre-adventure/tag-1-bit||https://www.itch.io/games/genre-other/tag-1-bit,"Typically a graphical style where there are one two colors. (A bit can be either on or off, so two options) Commonly black and white, but can be any combination depending on the style the creator is trying to accomplish. ",1-bit,https://www.itch.io/games/tag-1-bit
974 ,Local multiplayer||Multiplayer||Action||2D||Other||3D,https://www.itch.io/games/local-multiplayer/tag-party-game||https://www.itch.io/games/tag-multiplayer/tag-party-game||https://www.itch.io/games/genre-action/tag-party-game||https://www.itch.io/games/tag-2d/tag-party-game||https://www.itch.io/games/genre-other/tag-party-game||https://www.itch.io/games/tag-3d/tag-party-game,,party-game,https://www.itch.io/games/tag-party-game
340 ,Retro||8-Bit||Action||2D||Platformer||Arcade,https://www.itch.io/games/tag-commodore-64/tag-retro||https://www.itch.io/games/tag-8-bit/tag-commodore-64||https://www.itch.io/games/genre-action/tag-commodore-64||https://www.itch.io/games/tag-2d/tag-commodore-64||https://www.itch.io/games/genre-platformer/tag-commodore-64||https://www.itch.io/games/tag-arcade/tag-commodore-64,,Commodore 64,https://www.itch.io/games/tag-commodore-64
11 ,Adventure||3D||Singleplayer||Driving||Low-poly||2D,https://www.itch.io/games/genre-adventure/tag-roadtrip||https://www.itch.io/games/tag-3d/tag-roadtrip||https://www.itch.io/games/tag-roadtrip/tag-singleplayer||https://www.itch.io/games/tag-driving/tag-roadtrip||https://www.itch.io/games/tag-low-poly/tag-roadtrip||https://www.itch.io/games/tag-2d/tag-roadtrip,,Roadtrip,https://www.itch.io/games/tag-roadtrip
239 ,LGBT||Queer||Visual Novel||Interactive Fiction||Twine||Lesbian,https://www.itch.io/games/tag-lgbt/tag-transgender||https://www.itch.io/games/tag-queer/tag-transgender||https://www.itch.io/games/genre-visual-novel/tag-transgender||https://www.itch.io/games/tag-interactive-fiction/tag-transgender||https://www.itch.io/games/tag-transgender/tag-twine||https://www.itch.io/games/tag-lesbian/tag-transgender,Contains transgender characters or themes dealing with transgender identity.,Transgender,https://www.itch.io/games/tag-transgender
902 ,Strategy||2D||Shooter||Action||Singleplayer||3D,https://www.itch.io/games/genre-strategy/tag-war||https://www.itch.io/games/tag-2d/tag-war||https://www.itch.io/games/genre-shooter/tag-war||https://www.itch.io/games/genre-action/tag-war||https://www.itch.io/games/tag-singleplayer/tag-war||https://www.itch.io/games/tag-3d/tag-war,,War,https://www.itch.io/games/tag-war
415 ,2D||Role Playing||Pixel Art||Fantasy||Action||Singleplayer,https://www.itch.io/games/tag-2d/tag-character-customization||https://www.itch.io/games/genre-rpg/tag-character-customization||https://www.itch.io/games/tag-character-customization/tag-pixel-art||https://www.itch.io/games/tag-character-customization/tag-fantasy||https://www.itch.io/games/genre-action/tag-character-customization||https://www.itch.io/games/tag-character-customization/tag-singleplayer,Provides tools that let you customize characters with either free form sliders or combinations of pre-made options.,Character Customization,https://www.itch.io/games/tag-character-customization
694 ,2D||Adventure||Singleplayer||3D||Pixel Art||Atmospheric,https://www.itch.io/games/tag-2d/tag-nature||https://www.itch.io/games/genre-adventure/tag-nature||https://www.itch.io/games/tag-nature/tag-singleplayer||https://www.itch.io/games/tag-3d/tag-nature||https://www.itch.io/games/tag-nature/tag-pixel-art||https://www.itch.io/games/tag-atmospheric/tag-nature,,nature,https://www.itch.io/games/tag-nature
1007 ,Horror||2D||Adventure||Pixel Art||Spooky||Halloween,https://www.itch.io/games/tag-ghosts/tag-horror||https://www.itch.io/games/tag-2d/tag-ghosts||https://www.itch.io/games/genre-adventure/tag-ghosts||https://www.itch.io/games/tag-ghosts/tag-pixel-art||https://www.itch.io/games/tag-ghosts/tag-spooky||https://www.itch.io/games/tag-ghosts/tag-halloween,The spirit of a now-deceased person that is in some way present or observable by living beings.,Ghosts,https://www.itch.io/games/tag-ghosts
1714 ,2D||Action||Arcade||Singleplayer||Pixel Art||Shooter,https://www.itch.io/games/tag-2d/tag-high-score||https://www.itch.io/games/genre-action/tag-high-score||https://www.itch.io/games/tag-arcade/tag-high-score||https://www.itch.io/games/tag-high-score/tag-singleplayer||https://www.itch.io/games/tag-high-score/tag-pixel-art||https://www.itch.io/games/genre-shooter/tag-high-score,The goal is getting the highest score possible.,High Score,https://www.itch.io/games/tag-high-score
906 ,Role Playing||2D||Turn-based||Fantasy||Strategy||Singleplayer,https://www.itch.io/games/genre-rpg/tag-turn-based-combat||https://www.itch.io/games/tag-2d/tag-turn-based-combat||https://www.itch.io/games/tag-turn-based/tag-turn-based-combat||https://www.itch.io/games/tag-fantasy/tag-turn-based-combat||https://www.itch.io/games/genre-strategy/tag-turn-based-combat||https://www.itch.io/games/tag-singleplayer/tag-turn-based-combat,"Utilized combat systems where characters or teams take turns making their next move. Turns often have no time limit, allowing for a greater opportunity to think about strategy. The opposite of real-time combat.",Turn-Based Combat,https://www.itch.io/games/tag-turn-based-combat
943 ,3D||Action||Unity||Shooter||Pixel Art||Puzzle,https://www.itch.io/games/tag-3d/tag-voxel||https://www.itch.io/games/genre-action/tag-voxel||https://www.itch.io/games/tag-unity/tag-voxel||https://www.itch.io/games/genre-shooter/tag-voxel||https://www.itch.io/games/tag-pixel-art/tag-voxel||https://www.itch.io/games/genre-puzzle/tag-voxel,"Voxels are small geometric primitives used to construct larger worlds. Sometimes called 3D Pixels, they are typically cubes.",Voxel,https://www.itch.io/games/tag-voxel
818 ,2D||Visual Novel||Singleplayer||Pixel Art||Role Playing||Action,https://www.itch.io/games/tag-2d/tag-fangame||https://www.itch.io/games/genre-visual-novel/tag-fangame||https://www.itch.io/games/tag-fangame/tag-singleplayer||https://www.itch.io/games/tag-fangame/tag-pixel-art||https://www.itch.io/games/genre-rpg/tag-fangame||https://www.itch.io/games/genre-action/tag-fangame,"Fangames are games built around established characters, stories, or worlds from other games or media.",Fangame,https://www.itch.io/games/tag-fangame
68 ,Role Playing||Fantasy||Adventure||Romance||GM-Less||Multiplayer,https://www.itch.io/physical-games/genre-rpg/tag-one-shot||https://www.itch.io/physical-games/tag-fantasy/tag-one-shot||https://www.itch.io/physical-games/genre-adventure/tag-one-shot||https://www.itch.io/physical-games/tag-one-shot/tag-romance||https://www.itch.io/physical-games/tag-gmless/tag-one-shot||https://www.itch.io/physical-games/tag-multiplayer/tag-one-shot,A game that is intended to only be played once.,One-shot,https://www.itch.io/physical-games/tag-one-shot
